period,stateId,population
1997,VA,6829183
1997,WA,5674747
1997,WV,1819113
1997,WI,5266213
1997,WY,489451
1998,AL,4404701
1998,AK,619932
1998,AZ,4883342
1998,AR,2626289
1998,CA,32987675
1998,CO,4116639
1998,CT,3365352
1998,DE,763335
1998,DC,565230
1998,FL,15486559
1998,GA,7863536
1998,HI,1215233
1998,ID,1252330
1998,IL,12271847
1998,IN,5998880
1998,IA,2902872
1998,KS,2660598
1998,KY,3985390
1998,LA,4440344
1998,ME,1259127
1998,MD,5204464
1998,MA,6271838
1998,MI,9847942
1998,MN,4813412
1998,MS,2804834
1998,MO,5521765
1998,MT,892431
1998,NE,1695816
1998,NV,1853191
1998,NH,1205940
1998,NJ,8287418
1998,NM,1793484
1998,NY,18755906
1998,NC,7809121
1998,ND,647532
1998,OH,11311536
1998,OK,3405194
1998,OR,3352449
1998,PA,12245672
1998,RI,1031155
1998,SC,3919235
1998,SD,746058
1998,TN,5570045
1998,TX,20157531
1998,UT,2165960
1998,VT,600416
1998,VA,6900918
1998,WA,5769562
1998,WV,1815609
1998,WI,5297672
1998,WY,490787
1999,AL,4430141
1999,AK,624779
1999,AZ,5023823
1999,AR,2651860
1999,CA,33499204
1999,CO,4226018
1999,CT,3386401
1999,DE,774990
1999,DC,570213
1999,FL,15759421
1999,GA,8045965
1999,HI,1210300
1999,ID,1275674
1999,IL,12359020
1999,IN,6044969
1999,IA,2917634
1999,KS,2678338
1999,KY,4018053
1999,LA,4460811
1999,ME,1266808
1999,MD,5254509
1999,MA,6317345
1999,MI,9897116
1999,MN,4873481
1999,MS,2828408
1999,MO,5561948
1999,MT,897507
1999,NE,1704764
1999,NV,1934718
1999,NH,1222014
1999,NJ,8359592
1999,NM,1808082
1999,NY,18882725
1999,NC,7949361
1999,ND,644259
1999,OH,11335454
1999,OK,3437147
1999,OR,3393941
1999,PA,12263805
1999,RI,1040402
1999,SC,3974682
1999,SD,750412
1999,TN,5638706
1999,TX,20558220
1999,UT,2203482
1999,VT,604683
1999,VA,7000174
1999,WA,5842564
1999,WV,1811799
1999,WI,5332666
1999,WY,491780
2000,AL,4452173
2000,AK,627963
2000,AZ,5160586
2000,AR,2678588
2000,CA,33987977
2000,CO,4326921
2000,CT,3411777
2000,DE,786373
2000,DC,572046
2000,FL,16047515
2000,GA,8227303
2000,HI,1213519
2000,ID,1299430
2000,IL,12434161
2000,IN,6091866
2000,IA,2929067
2000,KS,2693681
2000,KY,4049021
2000,LA,4471885
2000,ME,1277072
2000,MD,5311034
2000,MA,6361104
2000,MI,9952450
2000,MN,4933692
2000,MS,2848353
2000,MO,5607285
2000,MT,903773
2000,NE,1713820
2000,NV,2018741
2000,NH,1239882
2000,NJ,8430621
2000,NM,1821204
2000,NY,19001780
2000,NC,8081614
2000,ND,642023
2000,OH,11363543
2000,OK,3454365
2000,OR,3429708
2000,PA,12284173
2000,RI,1050268
2000,SC,4024223
2000,SD,755844
2000,TN,5703719
2000,TX,20944499
2000,UT,2244502
2000,VT,609618
2000,VA,7105817
2000,WA,5910512
2000,WV,1807021
2000,WI,5373999
2000,WY,494300
2001,AL,4467634
2001,AK,633714
2001,AZ,5273477
2001,AR,2691571
2001,CA,34479458
2001,CO,4425687
2001,CT,3432835
2001,DE,795699
2001,DC,574504
2001,FL,16356966
2001,GA,8377038
2001,HI,1225948
2001,ID,1319962
2001,IL,12488445
2001,IN,6127760
2001,IA,2931997
2001,KS,2702162
2001,KY,4068132
2001,LA,4477875
2001,ME,1285692
2001,MD,5374691
2001,MA,6397634
2001,MI,9991120
2001,MN,4982796
2001,MS,2852994
2001,MO,5641142
2001,MT,906961
2001,NE,1719836
2001,NV,2098399
2001,NH,1255517
2001,NJ,8492671
2001,NM,1831690
2001,NY,19082838
2001,NC,8210122
2001,ND,639062
2001,OH,11387404
2001,OK,3467100
2001,OR,3467937
2001,PA,12298970
2001,RI,1057142
2001,SC,4064995
2001,SD,757972
2001,TN,5750789
2001,TX,21319622
2001,UT,2283715
2001,VT,612223
2001,VA,7198362
2001,WA,5985722
2001,WV,1801481
2001,WI,5406835
2001,WY,494657
2002,AL,4480089
2002,AK,642337
2002,AZ,5396255
2002,AR,2705927
2002,CA,34871843
2002,CO,4490406
2002,CT,3458749
2002,DE,806169
2002,DC,573158
2002,FL,16689370
2002,GA,8508256
2002,HI,1239613
2002,ID,1340372
2002,IL,12525556
2002,IN,6155967
2002,IA,2934234
2002,KS,2713535
2002,KY,4089875
2002,LA,4497267
2002,ME,1295960
2002,MD,5440389
2002,MA,6417206
2002,MI,10015710
2002,MN,5018935
2002,MS,2858681
2002,MO,5674825
2002,MT,911667
2002,NE,1728292
2002,NV,2173791
2002,NH,1269089
2002,NJ,8552643
2002,NM,1855309
2002,NY,19137800
2002,NC,8326201
2002,ND,638168
2002,OH,11407889
2002,OK,3489080
2002,OR,3513424
2002,PA,12331031
2002,RI,1065995
2002,SC,4107795
2002,SD,760020
2002,TN,5795918
2002,TX,21690325
2002,UT,2324815
2002,VT,615442
2002,VA,7286873
2002,WA,6052349
2002,WV,1805414
2002,WI,5445162
2002,WY,500017
2003,AL,4503491
2003,AK,648414
2003,AZ,5510364
2003,AR,2724816
2003,CA,35253159
2003,CO,4528732
2003,CT,3484336
2003,DE,818003
2003,DC,568502
2003,FL,17004085
2003,GA,8622793
2003,HI,1251154
2003,ID,1363380
2003,IL,12556006
2003,IN,6196638
2003,IA,2941999
2003,KS,2723004
2003,KY,4117170
2003,LA,4521042
2003,ME,1306513
2003,MD,5496269
2003,MA,6422565
2003,MI,10041152
2003,MN,5053572
2003,MS,2868312
2003,MO,5709403
2003,MT,919630
2003,NE,1738643
2003,NV,2248850
2003,NH,1279840
2003,NJ,8601402
2003,NM,1877574
2003,NY,19175939
2003,NC,8422501
2003,ND,638817
2003,OH,11434788
2003,OK,3504892
2003,OR,3547376
2003,PA,12374658
2003,RI,1071342
2003,SC,4150297
2003,SD,763729
2003,TN,5847812
2003,TX,22030931
2003,UT,2360137
2003,VT,617858
2003,VA,7366977
2003,WA,6104115
2003,WV,1812295
2003,WI,5479203
2003,WY,503453
2004,AL,4530729
2004,AK,659286
2004,AZ,5652404
2004,AR,2749686
2004,CA,35574576
2004,CO,4575013
2004,CT,3496094
2004,DE,830803
2004,DC,567754
2004,FL,17415318
2004,GA,8769252
2004,HI,1273569
2004,ID,1391802
2004,IL,12589773
2004,IN,6233007
2004,IA,2953635
2004,KS,2734373
2004,KY,4146101
2004,LA,4552238
2004,ME,1313688
2004,MD,5546935
2004,MA,6412281
2004,MI,10055315
2004,MN,5087713
2004,MS,2889010
2004,MO,5747741
2004,MT,930009
2004,NE,1749370
2004,NV,2346222
2004,NH,1290121
2004,NJ,8634561
2004,NM,1903808
2004,NY,19171567
2004,NC,8553152
2004,ND,644705
2004,OH,11452251
2004,OK,3525233
2004,OR,3569463
2004,PA,12410722
2004,RI,1074579
2004,SC,4210921
2004,SD,770396
2004,TN,5910809
2004,TX,22394023
2004,UT,2401580
2004,VT,619920
2004,VA,7475575
2004,WA,6178645
2004,WV,1816438
2004,WI,5514026
2004,WY,509106
2005,AL,4569805
2005,AK,666946
2005,AZ,5839077
2005,AR,2781097
2005,CA,35827943
2005,CO,4631888
2005,CT,3506956
2005,DE,845150
2005,DC,567136
2005,FL,17842038
2005,GA,8925922
2005,HI,1292729
2005,ID,1428241
2005,IL,12609903
2005,IN,6278616
2005,IA,2964454
2005,KS,2745299
2005,KY,4182742
2005,LA,4576628
2005,ME,1318787
2005,MD,5592379
2005,MA,6403290
2005,MI,10051137
2005,MN,5119598
2005,MS,2905943
2005,MO,5790300
2005,MT,940102
2005,NE,1761497
2005,NV,2432143
2005,NH,1298492
2005,NJ,8651974
2005,NM,1932274
2005,NY,19132610
2005,NC,8705407
2005,ND,646089
2005,OH,11463320
2005,OK,3548597
2005,OR,3613202
2005,PA,12449990
2005,RI,1067916
2005,SC,4270150
2005,SD,775493
2005,TN,5991057
2005,TX,22778123
2005,UT,2457719
2005,VT,621215
2005,VA,7577105
2005,WA,6257305
2005,WV,1820492
2005,WI,5546166
2005,WY,514157
2006,AL,4628981
2006,AK,675302
2006,AZ,6029141
2006,AR,2821761
2006,CA,36021202
2006,CO,4720423
2006,CT,3517460
2006,DE,859268
2006,DC,570681
2006,FL,18166990
2006,GA,9155813
2006,HI,1309731
2006,ID,1468669
2006,IL,12643955
2006,IN,6332669
2006,IA,2982644
2006,KS,2762931
2006,KY,4219239
2006,LA,4302665
2006,ME,1323619
2006,MD,5627367
2006,MA,6410084
2006,MI,10036081
2006,MN,5163555
2006,MS,2904978
2006,MO,5842704
2006,MT,952692
2006,NE,1772693
2006,NV,2522658
2006,NH,1308389
2006,NJ,8661679
2006,NM,1962137
2006,NY,19104631
2006,NC,8917270
2006,ND,649422
2006,OH,11481213
2006,OK,3594090
2006,OR,3670883
2006,PA,12510809
2006,RI,1063096
2006,SC,4357847
2006,SD,783033
2006,TN,6088766
2006,TX,23359580
2006,UT,2525507
2006,VT,622892
2006,VA,7673725
2006,WA,6370753
2006,WV,1827912
2006,WI,5577655
2006,WY,522667
2007,AL,4672840
2007,AK,680300
2007,AZ,6167681
2007,AR,2848650
2007,CA,36250311
2007,CO,4803868
2007,CT,3527270
2007,DE,871749
2007,DC,574404
2007,FL,18367842
2007,GA,9349988
2007,HI,1315675
2007,ID,1505105
2007,IL,12695866
2007,IN,6379599
2007,IA,2999212
2007,KS,2783785
2007,KY,4256672
2007,LA,4375581
2007,ME,1327040
2007,MD,5653408
2007,MA,6431559
2007,MI,10001284
2007,MN,5207203
2007,MS,2928350
2007,MO,5887612
2007,MT,964706
2007,NE,1783440
2007,NV,2601072
2007,NH,1312540
2007,NJ,8677885
2007,NM,1990070
2007,NY,19132335
2007,NC,9118037
2007,ND,652822
2007,OH,11500468
2007,OK,3634349
2007,OR,3722417
2007,PA,12563937
2007,RI,1057315
2007,SC,4444110
2007,SD,791623
2007,TN,6175727
2007,TX,23831983
2007,UT,2597746
2007,VT,623481
2007,VA,7751000
2007,WA,6461587
2007,WV,1834052
2007,WI,5610775
2007,WY,534876
2008,AL,4718206
2008,AK,687455
2008,AZ,6280362
2008,AR,2874554
2008,CA,36604337
2008,CO,4889730
2008,CT,3545579
2008,DE,883874
2008,DC,580236
2008,FL,18527305
2008,GA,9504843
2008,HI,1332213
2008,ID,1534320
2008,IL,12747038
2008,IN,6424806
2008,IA,3016734
2008,KS,2808076
2008,KY,4289878
2008,LA,4435586
2008,ME,1330509
2008,MD,5684965
2008,MA,6468967
2008,MI,9946889
2008,MN,5247018
2008,MS,2947806
2008,MO,5923916
2008,MT,976415
2008,NE,1796378
2008,NV,2653630
2008,NH,1315906
2008,NJ,8711090
2008,NM,2010662
2008,NY,19212436
2008,NC,9309449
2008,ND,657569
2008,OH,11515391
2008,OK,3668976
2008,OR,3768748
2008,PA,12612285
2008,RI,1055003
2008,SC,4528996
2008,SD,799124
2008,TN,6247411
2008,TX,24309039
2008,UT,2663029
2008,VT,624151
2008,VA,7833496
2008,WA,6562231
2008,WV,1840310
2008,WI,5640996
2008,WY,546043
2009,AL,4757938
2009,AK,698895
2009,AZ,6343154
2009,AR,2896843
2009,CA,36961229
2009,CO,4972195
2009,CT,3561807
2009,DE,891730
2009,DC,592228
2009,FL,18652644
2009,GA,9620846
2009,HI,1346717
2009,ID,1554439
2009,IL,12796778
2009,IN,6459325
2009,IA,3032870
2009,KS,2832704
2009,KY,4317074
2009,LA,4491648
2009,ME,1329590
2009,MD,5730388
2009,MA,6517613
2009,MI,9901591
2009,MN,5281203
2009,MS,2958774
2009,MO,5961088
2009,MT,983982
2009,NE,1812683
2009,NV,2684665
2009,NH,1316102
2009,NJ,8755602
2009,NM,2036802
2009,NY,19307066
2009,NC,9449566
2009,ND,664968
2009,OH,11528896
2009,OK,3717572
2009,OR,3808600
2009,PA,12666858
2009,RI,1053646
2009,SC,4589872
2009,SD,807067
2009,TN,6306019
2009,TX,24801761
2009,UT,2723421
2009,VT,624817
2009,VA,7925937
2009,WA,6667426
2009,WV,1847775
2009,WI,5669264
2009,WY,559851
2010,AL,4779736
2010,AK,710231
2010,AZ,6392017
2010,AR,2915918
2010,CA,37253956
2010,CO,5029196
2010,CT,3574097
2010,DE,897934
2010,DC,601723
2010,FL,18801310
2010,GA,9687653
2010,HI,1360301
2010,ID,1567582
2010,IL,12830632
2010,IN,6483802
2010,IA,3046355
2010,KS,2853118
2010,KY,4339367
2010,LA,4533372
2010,ME,1328361
2010,MD,5773552
2010,MA,6547629
2010,MI,9883640
2010,MN,5303925
2010,MS,2967297
2010,MO,5988927
2010,MT,989415
2010,NE,1826341
2010,NV,2700551
2010,NH,1316470
2010,NJ,8791894
2010,NM,2059179
2010,NY,19378102
2010,NC,9535483
2010,ND,672591
2010,OH,11536504
2010,OK,3751351
2010,OR,3831074
2010,PA,12702379
2010,RI,1052567
2010,SC,4625364
2010,SD,814180
2010,TN,6346105
2010,TX,25145561
2010,UT,2763885
2010,VT,625741
2010,VA,8001024
2010,WA,6724540
2010,WV,1852994
2010,WI,5686986
2010,WY,563626
2011,AL,4799642
2011,AK,722349
2011,AZ,6473416
2011,AR,2941038
2011,CA,37636311
2011,CO,5121900
2011,CT,3588632
2011,DE,907590
2011,DC,620290
2011,FL,19055607
2011,GA,9803630
2011,HI,1379562
2011,ID,1584272
2011,IL,12867783
2011,IN,6517250
2011,IA,3066772
2011,KS,2869677
2011,KY,4370817
2011,LA,4576244
2011,ME,1328473
2011,MD,5840241
2011,MA,6614218
2011,MI,9883053
2011,MN,5346620
2011,MS,2979147
2011,MO,6011182
2011,MT,997518
2011,NE,1840914
2011,NV,2713114
2011,NH,1320444
2011,NJ,8828552
2011,NM,2080707
2011,NY,19499921
2011,NC,9658913
2011,ND,685526
2011,OH,11545735
2011,OK,3788824
2011,OR,3872672
2011,PA,12747052
2011,RI,1053829
2011,SC,4672655
2011,SD,823740
2011,TN,6400298
2011,TX,25645504
2011,UT,2814797
2011,VT,627197
2011,VA,8102437
2011,WA,6827479
2011,WV,1856606
2011,WI,5705840
2011,WY,567491
2012,AL,4816632
2012,AK,730810
2012,AZ,6556344
2012,AR,2952876
2012,CA,37944551
2012,CO,5193660
2012,CT,3595211
2012,DE,915518
2012,DC,635737
2012,FL,19302016
2012,GA,9903580
2012,HI,1395199
2012,ID,1595910
2012,IL,12883029
2012,IN,6538989
2012,IA,3076844
2012,KS,2886024
2012,KY,4387865
2012,LA,4602067
2012,ME,1328094
2012,MD,5888375
2012,MA,6664269
2012,MI,9898289
2012,MN,5377500
2012,MS,2984599
2012,MO,6026027
2012,MT,1004168
2012,NE,1853691
2012,NV,2744670
2012,NH,1324677
2012,NJ,8845671
2012,NM,2087715
2012,NY,19574362
2012,NC,9751810
2012,ND,702227
2012,OH,11550971
2012,OK,3819320
2012,OR,3900102
2012,PA,12769123
2012,RI,1054893
2012,SC,4719027
2012,SD,833859
2012,TN,6455752
2012,TX,26084120
2012,UT,2854146
2012,VT,626361
2012,VA,8187456
2012,WA,6898599
2012,WV,1857446
2012,WI,5720825
2012,WY,576656
2013,AL,4831586
2013,AK,737626
2013,AZ,6634690
2013,AR,2960459
2013,CA,38253768
2013,CO,5270774
2013,CT,3595792
2013,DE,924062
2013,DC,651559
2013,FL,19551678
2013,GA,9975592
2013,HI,1408822
2013,ID,1612053
2013,IL,12895778
2013,IN,6570575
2013,IA,3093935
2013,KS,2894306
2013,KY,4406906
2013,LA,4626040
2013,ME,1328543
2013,MD,5925197
2013,MA,6715158
2013,MI,9914802
2013,MN,5414722
2013,MS,2989839
2013,MO,6042989
2013,MT,1014158
2013,NE,1865813
2013,NV,2776956
2013,NH,1327272
2013,NJ,8857821
2013,NM,2092833
2013,NY,19626488
2013,NC,9846717
2013,ND,723149
2013,OH,11579692
2013,OK,3853891
2013,OR,3924110
2013,PA,12779538
2013,RI,1055560
2013,SC,4766469
2013,SD,842751
2013,TN,6496943
2013,TX,26479646
2013,UT,2898773
2013,VT,626603
2013,VA,8255861
2013,WA,6966252
2013,WV,1854768
2013,WI,5738012
2013,WY,582620
2014,AL,4843737
2014,AK,737075
2014,AZ,6732873
2014,AR,2968759
2014,CA,38586706
2014,CO,5352637
2014,CT,3595697
2014,DE,933131
2014,DC,663603
2014,FL,19853880
2014,GA,10071204
2014,HI,1415335
2014,ID,1632248
2014,IL,12885092
2014,IN,6596019
2014,IA,3110643
2014,KS,2901861
2014,KY,4416992
2014,LA,4645938
2014,ME,1331217
2014,MD,5960064
2014,MA,6764864
2014,MI,9932033
2014,MN,5452665
2014,MS,2991892
2014,MO,6059130
2014,MT,1022657
2014,NE,1879955
2014,NV,2818935
2014,NH,1334257
2014,NJ,8867277
2014,NM,2090236
2014,NY,19653431
2014,NC,9937295
2014,ND,738736
2014,OH,11606573
2014,OK,3879187
2014,OR,3965447
2014,PA,12792392
2014,RI,1056511
2014,SC,4826858
2014,SD,849670
2014,TN,6544617
2014,TX,26963092
2014,UT,2938327
2014,VT,625693
2014,VA,8315430
2014,WA,7057531
2014,WV,1850569
2014,WI,5753199
2014,WY,583159
2015,AL,4854803
2015,AK,738430
2015,AZ,6832810
2015,AR,2979732
2015,CA,38904296
2015,CO,5454328
2015,CT,3588561
2015,DE,942065
2015,DC,677014
2015,FL,20219111
2015,GA,10183353
2015,HI,1422999
2015,ID,1652495
2015,IL,12859585
2015,IN,6611442
2015,IA,3122541
2015,KS,2910717
2015,KY,4429126
2015,LA,4666998
2015,ME,1329098
2015,MD,5988528
2015,MA,6797484
2015,MI,9934483
2015,MN,5484002
2015,MS,2990231
2015,MO,6075411
2015,MT,1031495
2015,NE,1892059
2015,NV,2868531
2015,NH,1337480
2015,NJ,8870312
2015,NM,2090071
2015,NY,19657321
2015,NC,10037218
2015,ND,755537
2015,OH,11622315
2015,OK,3910518
2015,OR,4018542
2015,PA,12789838
2015,RI,1056886
2015,SC,4896006
2015,SD,854663
2015,TN,6595354
2015,TX,27468531
2015,UT,2983626
2015,VT,625810
2015,VA,8367303
2015,WA,7167287
2015,WV,1843332
2015,WI,5762927
2015,WY,586389
2016,AL,4866824
2016,AK,742575
2016,AZ,6944767
2016,AR,2991815
2016,CA,39149186
2016,CO,5543844
2016,CT,3579830
2016,DE,949989
2016,DC,687576
2016,FL,20627237
2016,GA,10308442
2016,HI,1428885
2016,ID,1684036
2016,IL,12821709
2016,IN,6637898
2016,IA,3133210
2016,KS,2912977
2016,KY,4440306
2016,LA,4681346
2016,ME,1332348
2016,MD,6007014
2016,MA,6827280
2016,MI,9954117
2016,MN,5525360
2016,MS,2990595
2016,MO,6091384
2016,MT,1042137
2016,NE,1906483
2016,NV,2919555
2016,NH,1343694
2016,NJ,8873584
2016,NM,2092555
2016,NY,19636391
2016,NC,10161802
2016,ND,756114
2016,OH,11640060
2016,OK,3928143
2016,OR,4093271
2016,PA,12788468
2016,RI,1057816
2016,SC,4963031
2016,SD,863693
2016,TN,6651277
2016,TX,27914064
2016,UT,3044241
2016,VT,624366
2016,VA,8417651
2016,WA,7299961
2016,WV,1832435
2016,WI,5775170
2016,WY,585243
2017,AL,4877989
2017,AK,740983
2017,AZ,7048088
2017,AR,3003855
2017,CA,39337785
2017,CO,5617421
2017,CT,3575324
2017,DE,957942
2017,DC,697079
2017,FL,20977089
2017,GA,10417031
2017,HI,1425763
2017,ID,1719745
2017,IL,12779893
2017,IN,6662068
2017,IA,3143734
2017,KS,2910892
2017,KY,4455590
2017,LA,4673673
2017,ME,1335743
2017,MD,6028186
2017,MA,6863560
2017,MI,9976752
2017,MN,5569283
2017,MS,2990674
2017,MO,6111382
2017,MT,1053862
2017,NE,1916998
2017,NV,2972097
2017,NH,1350395
2017,NJ,8888147
2017,NM,2092844
2017,NY,19593849
2017,NC,10275758
2017,ND,756755
2017,OH,11665706
2017,OK,3933602
2017,OR,4147294
2017,PA,12794679
2017,RI,1056554
2017,SC,5027102
2017,SD,873732
2017,TN,6714748
2017,TX,28291024
2017,UT,3103540
2017,VT,625132
2017,VA,8471011
2017,WA,7427951
2017,WV,1818683
2017,WI,5793147
2017,WY,579994
2018,AL,4891628
2018,AK,736624
2018,AZ,7164228
2018,AR,3012161
2018,CA,39437463
2018,CO,5697155
2018,CT,3574561
2018,DE,966985
2018,DC,704147
2018,FL,21254926
2018,GA,10519389
2018,HI,1423102
2018,ID,1752074
2018,IL,12724685
2018,IN,6698481
2018,IA,3149900
2018,KS,2912748
2018,KY,4464273
2018,LA,4664450
2018,ME,1340123
2018,MD,6042153
2018,MA,6885720
2018,MI,9987286
2018,MN,5608762
2018,MS,2982879
2018,MO,6125986
2018,MT,1061818
2018,NE,1925512
2018,NV,3030725
2018,NH,1355064
2018,NJ,8891730
2018,NM,2093754
2018,NY,19544098
2018,NC,10391358
2018,ND,760062
2018,OH,11680892
2018,OK,3943488
2018,OR,4183538
2018,PA,12809107
2018,RI,1059338
2018,SC,5091702
2018,SD,879386
2018,TN,6778180
2018,TX,28624564
2018,UT,3155153
2018,VT,624802
2018,VA,8510920
2018,WA,7526793
2018,WV,1805953
2018,WI,5809319
2018,WY,579054
2019,AL,4907965
2019,AK,733603
2019,AZ,7291843
2019,AR,3020985
2019,CA,39437610
2019,CO,5758486
2019,CT,3566022
2019,DE,976668
2019,DC,708253
2019,FL,21492056
2019,GA,10628020
2019,HI,1415615
2019,ID,1789060
2019,IL,12667017
2019,IN,6731010
2019,IA,3159596
2019,KS,2912635
2019,KY,4472345
2019,LA,4658285
2019,ME,1345770
2019,MD,6054954
2019,MA,6894883
2019,MI,9984795
2019,MN,5640053
2019,MS,2978227
2019,MO,6140475
2019,MT,1070123
2019,NE,1932571
2019,NV,3090771
2019,NH,1360783
2019,NJ,8891258
2019,NM,2099634
2019,NY,19463131
2019,NC,10501384
2019,ND,763724
2019,OH,11696507
2019,OK,3960676
2019,OR,4216116
2019,PA,12798883
2019,RI,1058158
2019,SC,5157702
2019,SD,887127
2019,TN,6830325
2019,TX,28986794
2019,UT,3203383
2019,VT,624046
2019,VA,8556642
2019,WA,7614024
2019,WV,1795263
2019,WI,5824581
2019,WY,580116
2020,AL,4920706
2020,AK,732074
2020,AZ,7393900
2020,AR,3029672
2020,CA,39418894
2020,CO,5798266
2020,CT,3561494
2020,DE,984899
2020,DC,712185
2020,FL,21688239
2020,GA,10695662
2020,HI,1410587
2020,ID,1818238
2020,IL,12615162
2020,IN,6752183
2020,IA,3164115
2020,KS,2915024
2020,KY,4477899
2020,LA,4650984
2020,ME,1349647
2020,MD,6059529
2020,MA,6898116
2020,MI,9976330
2020,MN,5655855
2020,MS,2971253
2020,MO,6151737
2020,MT,1078405
2020,NE,1937258
2020,NV,3128500
2020,NH,1365533
2020,NJ,8890883
2020,NM,2106117
2020,NY,19382373
2020,NC,10581885
2020,ND,765224
2020,OH,11699855
2020,OK,3977682
2020,OR,4237408
2020,PA,12794404
2020,RI,1058004
2020,SC,5205864
2020,SD,891688
2020,TN,6875939
2020,TX,29286467
2020,UT,3239542
2020,VT,623821
2020,VA,8587217
2020,WA,7678379
2020,WV,1788150
2020,WI,5833464
2020,WY,582030
2021,AL,4921532
2021,AK,731158
2021,AZ,7421401
2021,AR,3030522
2021,CA,39368078
2021,CO,5807719
2021,CT,3557006
2021,DE,986809
2021,DC,712816
2021,FL,21733312
2021,GA,10710017
2021,HI,1407006
2021,ID,1826913
2021,IL,12587530
2021,IN,6754953
2021,IA,3163561
2021,KS,2913805
2021,KY,4477251
2021,LA,4645318
2021,ME,1350141
2021,MD,6055802
2021,MA,6893574
2021,MI,9966555
2021,MN,5657342
2021,MS,2966786
2021,MO,6151548
2021,MT,1080577
2021,NE,1937552
2021,NV,3138259
2021,NH,1366275
2021,NJ,8882371
2021,NM,2106319
2021,NY,19336776
2021,NC,10600823
2021,ND,765309
2021,OH,11693217
2021,OK,3980783
2021,OR,4241507
2021,PA,12783254
2021,RI,1057125
2021,SC,5218040
2021,SD,892717
2021,TN,6886834
2021,TX,29360759
2021,UT,3249879
2021,VT,623347
2021,VA,8590563
2021,WA,7693612
2021,WV,1784787
2021,WI,5832655
2021,WY,582328
